Theta	Phi	Total-adj
44	187	-1.09089105
45	187	-4.56749288
46	187	1.722723701
47	187	-4.583829376
48	187	-3.74340094
49	187	3.323327055
50	187	2.202440954
51	187	-1.064706129
52	187	-2.266035695
53	187	-1.435740372
54	187	-1.212438613
55	187	-1.399228757
56	187	-1.57981536
57	187	1.165599401
58	187	0.23947144
59	187	-0.731405424
60	187	-1.406432008
61	187	-2.057286345
62	187	-3.287294965
63	187	0.293168275
64	187	1.43003985
65	187	-2.31349618
66	187	-0.754382062
67	187	-1.929136551
68	187	-2.971095452
69	187	-2.713937928
70	187	0.318541571
71	187	-0.158281621
72	187	-0.945011719
73	187	-1.708773727
74	187	-1.336093086
75	187	-0.697217117
76	187	-2.010755111
77	187	-3.264747918
78	187	-1.669466767
79	187	-0.468334899
80	187	-0.749894151
81	187	-0.950480438
82	187	-0.158915186
83	187	-0.181169925
84	187	-3.528558066
85	187	2.606714653
86	187	0.24807404
87	187	-1.027985857
88	187	-3.354433669
89	187	-3.947748584
90	187	-1.684288526
91	187	-2.813662681
92	187	-1.604787224
93	187	-1.678938549
94	187	-1.90843989
95	187	-2.435174345
96	187	1.053238287
97	187	-2.434044403
98	187	-1.984636447
99	187	-1.509892095
100	187	-4.952927075
101	187	-2.460200321
102	187	-0.927582321
103	187	3.229612913
104	187	4.42643323
105	187	-2.86022548
106	187	-2.917458357
107	187	-2.685325485
108	187	-2.417881096
109	187	-1.720547467
110	187	-1.714263449
111	187	-3.161812709
112	187	8.08E-05
113	187	-0.168020969
114	187	-2.614721223
115	187	-2.022320745
116	187	0.466379907
117	187	-5.266045361
118	187	-2.86628318
119	187	-2.791505713
120	187	-2.66687541
121	187	-3.448096549
122	187	-2.260803668
123	187	-2.339987571
124	187	-2.600280523
125	187	-1.980291398
126	187	-3.644975742
127	187	-2.892596428
128	187	-2.614352467
129	187	-3.169326176
130	187	-2.010625221
131	187	-1.142560598
132	187	-0.148059428
133	187	-0.624745006
134	187	0.490689271
135	187	-0.607229612
136	187	-3.175638973
137	187	-7.801265202
138	187	3.007235046
139	187	-0.176411561
140	187	-4.803178401
141	187	-8.419219898
142	187	3.19473465
143	187	0.002917988
144	187	-3.283558289
145	187	1.072087895
146	187	-4.715936402
147	187	-6.410708459
148	187	-6.691033173
149	187	-0.291770049
150	187	-3.462716517
151	187	-4.576030479
152	187	0.518383911
153	187	-3.702727491
154	187	-8.45094371
155	187	-8.194300042
156	187	-7.920536322
157	187	-5.431907958
158	187	-5.665616802
159	187	-1.445943243
160	187	-3.76867714
161	187	0.687393788
162	187	-1.090318882
163	187	-1.562009159
164	187	0.842661749
165	187	0.235447867
166	187	-0.118697165
167	187	-0.375492841
168	187	-2.420437485
169	187	1.828260497
170	187	2.372839769
171	187	7.499380781
172	187	4.01901891
173	187	4.671699958
174	187	2.536138551
175	187	-0.770004836
176	187	-0.852083831
177	187	-2.099423851
178	187	-0.296189106
179	187	-1.597228422
180	187	2.08920382
0	188	-1.896796348
1	188	-1.297004737
2	188	-2.565009183
3	188	-1.854276352
4	188	-1.760569617
5	188	2.556193496
6	188	2.804424259
7	188	1.315128073
8	188	5.255890823
9	188	2.137468473
10	188	2.587078367
11	188	2.956866166
12	188	1.364691254
13	188	4.149839379
14	188	2.549204462
15	188	4.960273381
16	188	-0.485163105
17	188	-0.012619872
18	188	0.469839059
19	188	-2.194662893
20	188	0.863089295
21	188	1.310764937
22	188	7.197528034
23	188	-2.265051059
24	188	1.161784385
25	188	2.719909078
26	188	3.850304546
27	188	2.828730639
28	188	2.046981656
29	188	2.711917418
30	188	2.811197763
31	188	-0.113272333
32	188	1.803871981
33	188	4.313882249
34	188	2.871633352
35	188	-0.217637426
36	188	-5.979663884
37	188	-0.980979563
38	188	2.562649992
39	188	-1.058221742
40	188	-2.300746728
41	188	-2.467466006
42	188	-3.386462991
43	188	-3.477411449
44	188	-0.23287945
45	188	0.37892604
46	188	0.89102976
47	188	1.513740164
48	188	2.137584192
49	188	-1.267804385
50	188	1.799236496
51	188	-2.04933127
52	188	-3.1657119
53	188	-3.230481013
54	188	-6.502161751
55	188	-3.174426992
56	188	-2.522929236
57	188	-1.240259663
58	188	-2.419738253
59	188	-0.363941394
60	188	-2.54401665
61	188	-1.83769146
62	188	-4.125634081
63	188	-0.385034688
64	188	0.341619121
65	188	0.944155429
66	188	1.576458821
67	188	-0.380266466
68	188	-1.046508384
69	188	-5.738197712
70	188	-3.517322182
71	188	-1.188537462
72	188	-0.52363633
73	188	0.216709216
74	188	-3.022016428
75	188	-1.794483368
76	188	-3.565764755
77	188	-2.057021863
78	188	-3.10355078
79	188	-3.981244689
80	188	-1.587659851
81	188	-2.124604651
82	188	-4.267434026
83	188	1.312607994
84	188	1.904307325
85	188	2.420469688
86	188	0.227911508
87	188	0.119023218
88	188	-1.449299776
89	188	0.038354674
90	188	2.424348503
91	188	0.712680391
92	188	-1.898195179
93	188	-0.336600458
94	188	-1.950054193
95	188	-2.472198941
96	188	-2.982157028
97	188	-2.279058845
98	188	-2.844070148
99	188	2.151687607
100	188	-1.611648585
101	188	-4.355544844
102	188	-3.001595245
103	188	-0.251146825
104	188	-2.84881251
105	188	-6.500897961
106	188	-1.181905455
107	188	-1.71448581
108	188	-5.092104094
109	188	-2.896684349
110	188	-0.787986183
111	188	-1.507725662
112	188	-2.991595369
113	188	-1.789840058
114	188	-2.237979392
115	188	-2.595019814
116	188	-0.423366353
117	188	1.250597566
118	188	-1.139217793
119	188	-0.693811373
120	188	0.506230256
121	188	-3.187841541
122	188	-2.385439524
123	188	-2.86659489
124	188	0.482180239
125	188	1.176255575
126	188	-2.598887878
127	188	-2.140147447
128	188	-1.705559114
129	188	-3.425629522
130	188	0.48727995
131	188	-0.430459736
132	188	3.018523589
133	188	3.957062996
134	188	2.752974512
135	188	0.703968869
136	188	-2.152236224
137	188	-2.37255517
138	188	-3.437040365
139	188	-1.466069401
140	188	-5.658550156
141	188	-8.611479559
142	188	-12.78255819
143	188	-1.667328878
144	188	-9.766994004
145	188	-20.8955695
146	188	-14.01001016
147	188	-8.336041035
148	188	-9.500427395
149	188	-3.263370654
150	188	0.001443185
151	188	2.968874474
152	188	-1.388994591
153	188	-6.511948937
154	188	-1.664215615
155	188	-3.387051891
156	188	-5.3896694
157	188	-4.304558382
158	188	-4.13262198
159	188	-4.445168146
160	188	-1.083904153
161	188	-0.015366353
162	188	6.02928161
163	188	-6.181035996
164	188	0.824395349
165	188	-4.638501523
166	188	5.995318623
167	188	0.554815962
168	188	0.96278818
169	188	-0.481209299
170	188	2.651180349
171	188	2.699815605
172	188	0.340806611
173	188	-1.766681522
174	188	4.10190957
175	188	-0.766699905
176	188	-1.628764878
177	188	-0.82001665
178	188	-0.56814456
179	188	-1.933848468
180	188	2.089461467
0	189	-1.896209882
1	189	-1.171355873
2	189	-2.767458206
3	189	0.010300343
4	189	-2.029204336
5	189	1.373588115
6	189	-0.677347589
7	189	1.752986961
8	189	5.382268425
9	189	2.33621226
10	189	-0.197519429
11	189	-4.396670943
12	189	-5.17194787
13	189	1.202584261
14	189	2.332070078
15	189	3.951191049
16	189	-3.877305223
17	189	2.061258928
18	189	-0.203718819
19	189	4.009262323
20	189	4.53726284
21	189	0.378238882
22	189	1.869878556
23	189	-0.175584935
24	189	4.632554139
25	189	1.154982856
26	189	0.04279287
27	189	2.12613243
28	189	3.813275792
29	189	3.870231867
30	189	3.718424146
31	189	-0.111070858
32	189	1.862214527
33	189	0.471981656
34	189	1.713067915
35	189	-0.17897205
36	189	-1.50282324
37	189	0.958157035
38	189	1.381147854
39	189	2.196934457
40	189	2.41233244
41	189	-1.527060335
42	189	-2.872153787
43	189	-3.207092972
44	189	-1.357089971
45	189	0.525681006
46	189	2.173660598
47	189	1.137222115
48	189	1.544437876
49	189	2.009368702
50	189	3.830325089
51	189	-5.140344242
52	189	-2.496123106
53	189	-5.989723497
54	189	-1.782320169
55	189	-3.830550838
56	189	-1.047201202
57	189	-2.389193389
58	189	-2.223780292
59	189	-2.140458357
60	189	-2.856262344
61	189	-2.20358747
62	189	-2.230907893
63	189	-4.510456629
64	189	-5.81316926
65	189	-3.068412227
66	189	-1.466540242
67	189	0.313186005
68	189	-0.631604651
69	189	-2.86189319
70	189	-1.704838211
71	189	-1.532923892
72	189	-2.195005499
73	189	-4.205290415
74	189	-3.733478202
75	189	-3.792863965
76	189	-3.929440599
77	189	-2.38992023
78	189	-1.371738822
79	189	-1.753629274
80	189	-2.443434109
81	189	-2.785688708
82	189	-0.528466292
83	189	-2.361227027
84	189	-2.59388092
85	189	-0.53260322
86	189	-10.23386125
87	189	0.273819016
88	189	-6.518949365
89	189	-5.927702609
90	189	-3.938521861
91	189	-4.396756323
92	189	-4.010346836
93	189	-6.016754543
94	189	-5.705217793
95	189	-4.154578079
96	189	-2.376348496
97	189	-2.400739766
98	189	-2.866207119
99	189	2.78903534
100	189	-3.397425427
101	189	-4.946161595
102	189	-1.657325485
103	189	-2.549734049
104	189	-2.339814024
105	189	-2.558594923
106	189	-3.349721094
107	189	-3.217674868
108	189	-0.346953585
109	189	-3.021060817
110	189	-6.5555266
111	189	-3.628325999
112	189	-1.479661486
113	189	-0.740085145
114	189	-0.002675332
115	189	0.616674001
116	189	-2.185375697
117	189	-1.127313835
118	189	5.548484637
119	189	-5.126835944
120	189	-1.278593155
121	189	-0.984280067
122	189	-0.593303611
123	189	-0.577338932
124	189	-2.50296419
125	189	-3.487285655
126	189	-1.55638171
127	189	-5.462291726
128	189	-0.923204233
129	189	-1.293022944
130	189	-1.916693901
131	189	0.8142925
132	189	1.179967073
133	189	0.059347377
134	189	5.342850667
135	189	-1.09299344
136	189	-1.065792348
137	189	-0.419206754
138	189	-1.995655522
139	189	5.535662923
140	189	-7.074746618
141	189	-3.682843191
142	189	-5.347008873
143	189	-5.885267523
144	189	-10.03767748
145	189	-7.225466292
146	189	-5.044333692
147	189	-3.59516064
148	189	-10.1776691
149	189	2.259346205
150	189	-3.502286771
151	189	-3.181273338
152	189	-8.040650671
153	189	-5.462055373
154	189	-2.506269116
155	189	-1.278307035
156	189	-3.099964694
157	189	-7.925335433
158	189	-5.28136081
159	189	-1.812451615
160	189	-0.183299822
161	189	1.06197596
162	189	5.808209232
163	189	0.945111896
164	189	1.470954281
165	189	-0.74719073
166	189	0.819781939
167	189	2.356709216
168	189	-0.45878707
169	189	4.333012429
170	189	-0.53927969
171	189	3.603664513
172	189	4.0246111
173	189	8.931287782
174	189	4.942809093
175	189	-0.312947045
176	189	-1.837974853
177	189	-0.810163128
178	189	1.82033666
179	189	-0.613842081
180	189	2.089216861
0	190	-1.896723497
1	190	-1.057991331
2	190	-0.848289116
3	190	-0.407188079
4	190	-5.883451445
5	190	1.581958783
6	190	-0.764695899
7	190	2.159508977
8	190	-3.793420523
9	190	0.362707542
10	190	-0.211315172
11	190	-0.898591936
12	190	3.466432895
13	190	3.382470492
14	190	3.30430514
15	190	4.533867676
16	190	-7.977294023
17	190	3.420129477
18	190	0.71068684
19	190	3.368584345
20	190	-0.053843868
21	190	0.206036259
22	190	4.230047648
23	190	0.94669314
24	190	1.75998083
25	190	0.810494229
26	190	-3.578832601
27	190	2.579897714
28	190	0.492363985
29	190	1.294113892
30	190	1.394368908
31	190	1.498135498
32	190	5.734519004
33	190	2.065814126
34	190	2.004683322
35	190	-2.175380269
36	190	-0.90152004
37	190	-1.048568941
38	190	-1.911544339
39	190	-5.118744489
40	190	-1.284297212
41	190	-3.396442093
42	190	-1.421017478
43	190	-3.554577772
44	190	-1.333760534
45	190	-1.636332109
46	190	-2.077913748
47	190	-2.778711554
48	190	-0.108107248
49	190	-0.080350045
50	190	-0.744929475
51	190	-0.090592859
52	190	-0.51655399
53	190	-2.274387706
54	190	-2.328071713
55	190	-2.477451445
56	190	-1.355037157
57	190	-1.698144177
58	190	-0.859905604
59	190	-0.021219898
60	190	-6.395043349
61	190	-5.621527456
62	190	-1.980812128
63	190	-2.29148405
64	190	0.273633352
65	190	-0.169427575
66	190	-0.228292522
67	190	-3.994886456
68	190	-3.51623015
69	190	-2.049958443
70	190	-1.371175164
71	190	0.490999713
72	190	4.494066658
73	190	-1.970161751
74	190	-3.141757927
75	190	-3.103989007
76	190	-4.344829725
77	190	-5.6859611
78	190	-2.694507891
79	190	-1.748315524
80	190	-1.300662681
81	190	-1.717247244
82	190	-1.518392452
83	190	-2.62193661
84	190	-5.051269583
85	190	-3.261246109
86	190	-1.76304295
87	190	0.488740793
88	190	-1.553986083
89	190	-0.79551887
90	190	-3.643418601
91	190	-3.158418178
92	190	-2.201334418
93	190	-3.024808486
94	190	-0.956853745
95	190	-0.552290958
96	190	-3.150797702
97	190	-2.153105278
98	190	-0.8516999
99	190	-0.924026457
100	190	-2.877013157
101	190	-2.323876999
102	190	-4.230030143
103	190	-5.227488801
104	190	-4.709910559
105	190	-4.180657646
106	190	-8.213224194
107	190	-6.477601499
108	190	-0.433774208
109	190	-1.074734228
110	190	-1.460270876
111	190	-0.4362497
112	190	0.113606901
113	190	-1.755910585
114	190	-3.874426482
115	190	-2.497373652
116	190	0.288330995
117	190	-1.389792006
118	190	-3.278009949
119	190	-4.932670375
120	190	1.501741991
121	190	-2.440718449
122	190	-2.748042754
123	190	-2.728990407
124	190	-2.097906262
125	190	-5.582449206
126	190	-0.958086715
127	190	-2.667897961
128	190	-4.276171046
129	190	-4.20061196
130	190	-4.098094246
131	190	-1.408725565
132	190	-1.214692025
133	190	0.423052012
134	190	1.321036143
135	190	0.153892982
136	190	-0.406994192
137	190	-3.736308503
138	190	-2.297329761
139	190	-15.34367293
140	190	-14.57044586
141	190	-15.77291783
142	190	-10.24841175
143	190	-3.84588811
144	190	1.847875148
145	190	-7.288227193
146	190	-5.503817392
147	190	-10.8183373
148	190	-8.213600947
149	190	0.203337107
150	190	-1.998133975
151	190	-2.826810827
152	190	-4.3973541
153	190	-6.795037272
154	190	-5.62584613
155	190	-6.350434245
156	190	-4.360443585
157	190	-4.451436972
158	190	-7.56356677
159	190	-0.192167118
160	190	-1.62636207
161	190	2.506203651
162	190	0.6547797
163	190	-0.755987582
164	190	1.248532223
165	190	3.699555256
166	190	6.882161999
167	190	-0.078848312
168	190	1.431965551
169	190	4.355263316
170	190	4.971410747
171	190	5.690827396
172	190	6.69674343
173	190	8.628679378
174	190	4.984945392
175	190	-0.242751389
176	190	-1.821219958
177	190	-2.051725253
178	190	1.788985346
179	190	-0.475705484
180	190	2.0893055
0	191	-1.896326136
1	191	-0.895111968
2	191	-3.937630435
3	191	-2.716504629
4	191	-2.251206687
5	191	-1.171199557
6	191	0.051334914
7	191	2.368966715
8	191	2.524066718
9	191	-4.690999206
10	191	-0.318733584
11	191	-0.405698209
12	191	3.21438805
13	191	4.767046695
14	191	1.92570051
15	191	1.492973852
16	191	-3.814552053
17	191	4.053664567
18	191	0.372208237
19	191	2.573070615
20	191	3.444848952
21	191	4.157206928
22	191	2.514120281
23	191	-0.958425749
24	191	1.661452052
25	191	0.889890823
26	191	-1.127458599
27	191	-0.879609623
28	191	-0.63240396
29	191	0.998329104
30	191	1.217474188
31	191	3.861669214
32	191	3.9855948
33	191	4.039158667
34	191	4.170814333
35	191	4.613827415
36	191	2.953866367
37	191	-1.113527017
38	191	-1.041174724
39	191	-0.030447334
40	191	-0.046294718
41	191	0.225041557
42	191	-0.910644556
43	191	-0.100543102
44	191	0.367280686
45	191	-0.621589405
46	191	-3.588921969
47	191	-3.33509928
48	191	-1.524910639
49	191	-3.22265658
50	191	-1.12143687
51	191	-0.705640226
52	191	-1.398283622
53	191	-1.279292003
54	191	0.357521421
55	191	-3.894071713
56	191	-3.839093086
57	191	-3.700296374
58	191	-6.090983252
59	191	-4.657269255
60	191	-3.699719385
61	191	-1.691392024
62	191	-1.960043433
63	191	-1.225475044
64	191	-2.936988172
65	191	-0.050168146
66	191	0.759616121
67	191	-0.833737276
68	191	-2.280136464
69	191	-3.171544769
70	191	-1.385775238
71	191	-2.132842374
72	191	-2.431369671
73	191	-4.443871847
74	191	-8.544786652
75	191	-4.225185199
76	191	-1.919657523
77	191	-2.507243239
78	191	-2.632780088
79	191	-2.757029612
80	191	-1.591254715
81	191	-2.475961692
82	191	-2.519670896
83	191	-1.012894694
84	191	-2.210900614
85	191	-1.484867877
86	191	0.66881265
87	191	1.534300993
88	191	0.01271588
89	191	0.003264117
90	191	-0.016424585
91	191	-3.822111962
92	191	-3.155855206
93	191	-3.440283818
94	191	-5.778683125
95	191	-8.903586364
96	191	-11.46978882
97	191	-10.08446756
98	191	-4.02020125
99	191	1.068532479
100	191	-3.131409297
101	191	-1.571026359
102	191	-1.589459506
103	191	-4.335305641
104	191	-3.932680587
105	191	-3.984197712
106	191	-3.222025103
107	191	-1.47428906
108	191	-1.603184732
109	191	-1.364747918
110	191	0.75847111
111	191	-1.41767057
112	191	-3.116420146
113	191	-1.780986098
114	191	-2.410007018
115	191	-6.784430771
116	191	2.088875575
117	191	-2.525206823
118	191	-4.14714456
119	191	-5.329285926
120	191	-4.7431453
121	191	-1.585669116
122	191	-3.237570764
123	191	-1.554910194
124	191	0.152560476
125	191	-1.27442076
126	191	-0.794267167
127	191	-5.257113393
128	191	-2.340843677
129	191	-4.055430727
130	191	-4.282334037
131	191	1.134169818
132	191	-0.942125181
133	191	-0.094642553
134	191	-0.584145325
135	191	-1.643442849
136	191	-2.879905293
137	191	-5.229472073
138	191	-1.360119991
139	191	-5.902886424
140	191	-26.42826666
141	191	-16.95538225
142	191	-11.00929135
143	191	-6.278582559
144	191	-1.676640029
145	191	-3.560111075
146	191	-4.808403347
147	191	-4.594569855
148	191	-5.679061432
149	191	-8.903016428
150	191	-6.366667146
151	191	-4.616599545
152	191	-2.080296329
